日期,名稱,開盤價,最高價,最低價,收盤價,前一天收盤價,Price_Change,Percentage_Change
2024/07/29,USD_CNY,7.250100135803223,7.259699821472168,7.250100135803223,7.250100135803223,,,
2024/07/30,USD_CNY,7.258299827575684,7.263800144195557,7.247200012207031,7.258299827575684,7.250100135803223,0.008199691772460938,0.11
2024/07/31,USD_CNY,7.250699996948242,7.251200199127197,7.214799880981445,7.250699996948242,7.258299827575684,-0.007599830627441406,-0.1
2024/08/01,USD_CNY,7.217199802398682,7.247499942779541,7.209499835968018,7.217199802398682,7.250699996948242,-0.03350019454956055,-0.46
2024/08/02,USD_CNY,7.242800235748291,7.245500087738037,7.156000137329102,7.242800235748291,7.217199802398682,0.025600433349609375,0.35
2024/08/05,USD_CNY,7.157199859619141,7.157299995422363,7.096099853515625,7.157199859619141,7.242800235748291,-0.08560037612915039,-1.18
2024/08/06,USD_CNY,7.120200157165527,7.156300067901611,7.118500232696533,7.120200157165527,7.157199859619141,-0.03699970245361328,-0.52
2024/08/07,USD_CNY,7.156300067901611,7.180300235748291,7.1508002281188965,7.156300067901611,7.120200157165527,0.036099910736083984,0.51
2024/08/08,USD_CNY,7.180300235748291,7.180300235748291,7.1529998779296875,7.180300235748291,7.156300067901611,0.024000167846679688,0.34
2024/08/09,USD_CNY,7.173699855804443,7.177800178527832,7.163899898529053,7.173699855804443,7.180300235748291,-0.006600379943847656,-0.09
2024/08/12,USD_CNY,7.166299819946289,7.181600093841553,7.165999889373779,7.166299819946289,7.173699855804443,-0.007400035858154297,-0.1
2024/08/13,USD_CNY,7.173999786376953,7.181700229644775,7.152200222015381,7.173999786376953,7.166299819946289,0.0076999664306640625,0.11
2024/08/14,USD_CNY,7.152900218963623,7.155799865722656,7.1219000816345215,7.152900218963623,7.173999786376953,-0.021099567413330078,-0.29
2024/08/15,USD_CNY,7.13730001449585,7.165299892425537,7.136499881744385,7.13730001449585,7.152900218963623,-0.015600204467773438,-0.22
2024/08/16,USD_CNY,7.173399925231934,7.176799774169922,7.160900115966797,7.173399925231934,7.13730001449585,0.036099910736083984,0.51
2024/08/19,USD_CNY,7.164000034332275,7.164400100708008,7.1315999031066895,7.164000034332275,7.173399925231934,-0.009399890899658203,-0.13
2024/08/20,USD_CNY,7.140500068664551,7.140500068664551,7.140500068664551,7.140500068664551,7.164000034332275,-0.02349996566772461,-0.33
2024/08/21,USD_CNY,7.131999969482422,7.137499809265137,7.122700214385986,7.131999969482422,7.140500068664551,-0.008500099182128906,-0.12
2024/08/22,USD_CNY,7.131800174713135,7.144499778747559,7.129899978637695,7.131800174713135,7.131999969482422,-0.00019979476928710938,-0.0
2024/08/23,USD_CNY,7.144400119781494,7.145599842071533,7.119999885559082,7.144400119781494,7.131800174713135,0.012599945068359375,0.18
2024/08/26,USD_CNY,7.124000072479248,7.124300003051758,7.115300178527832,7.124000072479248,7.144400119781494,-0.020400047302246094,-0.29
2024/08/27,USD_CNY,7.118100166320801,7.130799770355225,7.113699913024902,7.118100166320801,7.124000072479248,-0.005899906158447266,-0.08
2024/08/28,USD_CNY,7.1230998039245605,7.134099960327148,7.121300220489502,7.1230998039245605,7.118100166320801,0.004999637603759766,0.07
2024/08/29,USD_CNY,7.124300003051758,7.130300045013428,7.091100215911865,7.124300003051758,7.1230998039245605,0.0012001991271972656,0.02
2024/08/30,USD_CNY,7.0954999923706055,7.100599765777588,7.082600116729736,7.0954999923706055,7.124300003051758,-0.028800010681152344,-0.4
2024/09/02,USD_CNY,7.092100143432617,7.117800235748291,7.092100143432617,7.092100143432617,7.0954999923706055,-0.0033998489379882812,-0.05
2024/09/03,USD_CNY,7.116600036621094,7.123700141906738,7.1132001876831055,7.116600036621094,7.092100143432617,0.024499893188476562,0.35
2024/09/04,USD_CNY,7.1203999519348145,7.1203999519348145,7.106900215148926,7.1203999519348145,7.116600036621094,0.003799915313720703,0.05
2024/09/05,USD_CNY,7.1118998527526855,7.111999988555908,7.087299823760986,7.1118998527526855,7.1203999519348145,-0.008500099182128906,-0.12
2024/09/06,USD_CNY,7.091300010681152,7.094699859619141,7.0808000564575195,7.091300010681152,7.1118998527526855,-0.020599842071533203,-0.29
2024/09/09,USD_CNY,7.087900161743164,7.115900039672852,7.087800025939941,7.087900161743164,7.091300010681152,-0.0033998489379882812,-0.05
2024/09/10,USD_CNY,7.11359977722168,7.124300003051758,7.111499786376953,7.11359977722168,7.087900161743164,0.025699615478515625,0.36
2024/09/11,USD_CNY,7.120800018310547,7.128699779510498,7.104100227355957,7.120800018310547,7.11359977722168,0.0072002410888671875,0.1
2024/09/12,USD_CNY,7.119699954986572,7.123499870300293,7.111999988555908,7.119699954986572,7.120800018310547,-0.0011000633239746094,-0.02
2024/09/13,USD_CNY,7.116600036621094,7.117099761962891,7.0894999504089355,7.116600036621094,7.119699954986572,-0.0030999183654785156,-0.04
2024/09/16,USD_CNY,7.092700004577637,7.093299865722656,7.09250020980835,7.092700004577637,7.116600036621094,-0.02390003204345703,-0.34
2024/09/17,USD_CNY,7.09250020980835,7.092700004577637,7.092400074005127,7.09250020980835,7.092700004577637,-0.00019979476928710938,-0.0
2024/09/18,USD_CNY,7.09250020980835,7.098800182342529,7.078199863433838,7.09250020980835,7.09250020980835,0.0,0.0
2024/09/19,USD_CNY,7.080999851226807,7.107999801635742,7.059800148010254,7.080999851226807,7.09250020980835,-0.011500358581542969,-0.16
2024/09/20,USD_CNY,7.066999912261963,7.0671000480651855,7.042300224304199,7.066999912261963,7.080999851226807,-0.01399993896484375,-0.2
2024/09/23,USD_CNY,7.050899982452393,7.059599876403809,7.043900012969971,7.050899982452393,7.066999912261963,-0.016099929809570312,-0.23
2024/09/24,USD_CNY,7.051300048828125,7.061800003051758,7.030099868774414,7.051300048828125,7.050899982452393,0.0004000663757324219,0.01
2024/09/25,USD_CNY,7.030200004577637,7.030700206756592,7.011899948120117,7.030200004577637,7.051300048828125,-0.02110004425048828,-0.3
2024/09/26,USD_CNY,7.032299995422363,7.033999919891357,7.008800029754639,7.032299995422363,7.030200004577637,0.0020999908447265625,0.03
2024/09/27,USD_CNY,7.008999824523926,7.018099784851074,7.006100177764893,7.008999824523926,7.032299995422363,-0.0233001708984375,-0.33
2024/09/30,USD_CNY,7.010300159454346,7.017499923706055,7.006899833679199,7.010300159454346,7.008999824523926,0.0013003349304199219,0.02
2024/10/01,USD_CNY,7.017499923706055,7.032800197601318,7.017199993133545,7.017499923706055,7.010300159454346,0.007199764251708984,0.1
2024/10/02,USD_CNY,7.030399799346924,7.040500164031982,7.012499809265137,7.030399799346924,7.017499923706055,0.01289987564086914,0.18
2024/10/03,USD_CNY,7.037700176239014,7.053599834442139,7.017499923706055,7.037700176239014,7.030399799346924,0.007300376892089844,0.1
2024/10/04,USD_CNY,7.045100212097168,7.049300193786621,7.017499923706055,7.045100212097168,7.037700176239014,0.007400035858154297,0.11
2024/10/07,USD_CNY,7.017499923706055,7.018899917602539,7.016900062561035,7.017499923706055,7.045100212097168,-0.02760028839111328,-0.39
2024/10/08,USD_CNY,7.019100189208984,7.086999893188477,7.018700122833252,7.019100189208984,7.017499923706055,0.0016002655029296875,0.02
2024/10/09,USD_CNY,7.057799816131592,7.081099987030029,7.0543999671936035,7.057799816131592,7.019100189208984,0.03869962692260742,0.55
2024/10/10,USD_CNY,7.080100059509277,7.0808000564575195,7.061699867248535,7.080100059509277,7.057799816131592,0.022300243377685547,0.32
2024/10/11,USD_CNY,7.080100059509277,7.086299896240234,7.0625,7.080100059509277,7.080100059509277,0.0,0.0
2024/10/14,USD_CNY,7.065199851989746,7.0883002281188965,7.065199851989746,7.065199851989746,7.080100059509277,-0.01490020751953125,-0.21
2024/10/15,USD_CNY,7.087200164794922,7.120500087738037,7.0833001136779785,7.087200164794922,7.065199851989746,0.02200031280517578,0.31
2024/10/16,USD_CNY,7.117800235748291,7.121399879455566,7.107999801635742,7.117800235748291,7.087200164794922,0.03060007095336914,0.43
2024/10/17,USD_CNY,7.1184000968933105,7.126399993896484,7.115300178527832,7.1184000968933105,7.117800235748291,0.0005998611450195312,0.01
2024/10/18,USD_CNY,7.123000144958496,7.124300003051758,7.099999904632568,7.123000144958496,7.1184000968933105,0.004600048065185547,0.06
2024/10/21,USD_CNY,7.100800037384033,7.11870002746582,7.098700046539307,7.100800037384033,7.123000144958496,-0.02220010757446289,-0.31
2024/10/22,USD_CNY,7.118000030517578,7.124499797821045,7.116099834442139,7.118000030517578,7.100800037384033,0.017199993133544922,0.24
2024/10/23,USD_CNY,7.121699810028076,7.132599830627441,7.1178998947143555,7.121699810028076,7.118000030517578,0.003699779510498047,0.05
2024/10/24,USD_CNY,7.12529993057251,7.125699996948242,7.109799861907959,7.12529993057251,7.121699810028076,0.0036001205444335938,0.05
2024/10/25,USD_CNY,7.11870002746582,7.126200199127197,7.113699913024902,7.11870002746582,7.12529993057251,-0.006599903106689453,-0.09
