日期,名稱,開盤價,最高價,最低價,收盤價,前一天收盤價,Price_Change,Percentage_Change
2024/07/29,EUR_USD,1.0853756666183472,1.0871928930282593,1.0803102254867554,1.0853756666183472,,,
2024/07/30,EUR_USD,1.081946611404419,1.0837758779525757,1.0799952745437622,1.081946611404419,1.0853756666183472,-0.0034290552139282227,-0.32
2024/07/31,EUR_USD,1.0816072225570679,1.0851871967315674,1.0808707475662231,1.0816072225570679,1.081946611404419,-0.0003393888473510742,-0.03
2024/08/01,EUR_USD,1.082391619682312,1.0837758779525757,1.0778300762176514,1.082391619682312,1.0816072225570679,0.0007843971252441406,0.07
2024/08/02,EUR_USD,1.0787602663040161,1.0926215648651123,1.0782949924468994,1.0787602663040161,1.082391619682312,-0.0036313533782958984,-0.34
2024/08/05,EUR_USD,1.0910836458206177,1.1007397174835205,1.089372158050537,1.0910836458206177,1.0787602663040161,0.012323379516601562,1.14
2024/08/06,EUR_USD,1.0950982570648193,1.0963108539581299,1.0904649496078491,1.0950982570648193,1.0910836458206177,0.00401461124420166,0.37
2024/08/07,EUR_USD,1.0926215648651123,1.093637228012085,1.0906909704208374,1.0926215648651123,1.0950982570648193,-0.0024766921997070312,-0.23
2024/08/08,EUR_USD,1.0928125381469727,1.0946906805038452,1.0882340669631958,1.0928125381469727,1.0926215648651123,0.00019097328186035156,0.02
2024/08/09,EUR_USD,1.0915720462799072,1.093135118484497,1.0909645557403564,1.0915720462799072,1.0928125381469727,-0.0012404918670654297,-0.11
2024/08/12,EUR_USD,1.091381311416626,1.0939722061157227,1.0913337469100952,1.091381311416626,1.0915720462799072,-0.00019073486328125,-0.02
2024/08/13,EUR_USD,1.0936251878738403,1.0962508916854858,1.0915720462799072,1.0936251878738403,1.091381311416626,0.0022438764572143555,0.21
2024/08/14,EUR_USD,1.0996986627578735,1.1048502922058105,1.098828673362732,1.0996986627578735,1.0936251878738403,0.006073474884033203,0.56
2024/08/15,EUR_USD,1.1013215780258179,1.1016855239868164,1.09505033493042,1.1013215780258179,1.0996986627578735,0.001622915267944336,0.15
2024/08/16,EUR_USD,1.0972732305526733,1.1004369258880615,1.0973695516586304,1.0972732305526733,1.1013215780258179,-0.004048347473144531,-0.37
2024/08/19,EUR_USD,1.1024993658065796,1.1072603464126587,1.1023900508880615,1.1024993658065796,1.0972732305526733,0.00522613525390625,0.48
2024/08/20,EUR_USD,1.1086474657058716,1.1117286682128906,1.107248067855835,1.1086474657058716,1.1024993658065796,0.006148099899291992,0.56
2024/08/21,EUR_USD,1.112792730331421,1.1148271560668945,1.11055588722229,1.112792730331421,1.1086474657058716,0.004145264625549316,0.37
2024/08/22,EUR_USD,1.115536093711853,1.1157476902008057,1.1099271774291992,1.115536093711853,1.112792730331421,0.002743363380432129,0.25
2024/08/23,EUR_USD,1.111716389656067,1.1195951700210571,1.110679268836975,1.111716389656067,1.115536093711853,-0.003819704055786133,-0.34
2024/08/26,EUR_USD,1.1187934875488281,1.1201093196868896,1.1152873039245605,1.1187934875488281,1.111716389656067,0.0070770978927612305,0.64
2024/08/27,EUR_USD,1.1164700984954834,1.1179554462432861,1.1151255369186401,1.1164700984954834,1.1187934875488281,-0.0023233890533447266,-0.21
2024/08/28,EUR_USD,1.117793083190918,1.1181930303573608,1.1105434894561768,1.117793083190918,1.1164700984954834,0.0013229846954345703,0.12
2024/08/29,EUR_USD,1.1124955415725708,1.1140199899673462,1.1056320667266846,1.1124955415725708,1.117793083190918,-0.005297541618347168,-0.47
2024/08/30,EUR_USD,1.1080454587936401,1.109570026397705,1.1053999662399292,1.1080454587936401,1.1124955415725708,-0.004450082778930664,-0.4
2024/09/02,EUR_USD,1.1044842004776,1.1077632904052734,1.1042524576187134,1.1044842004776,1.1080454587936401,-0.003561258316040039,-0.32
2024/09/03,EUR_USD,1.1067456007003784,1.107051968574524,1.1033751964569092,1.1067456007003784,1.1044842004776,0.0022614002227783203,0.2
2024/09/04,EUR_USD,1.1048868894577026,1.1093976497650146,1.1040817499160767,1.1048868894577026,1.1067456007003784,-0.0018587112426757812,-0.17
2024/09/05,EUR_USD,1.1080454587936401,1.112112045288086,1.1075178384780884,1.1080454587936401,1.1048868894577026,0.0031585693359375,0.29
2024/09/06,EUR_USD,1.1111111640930176,1.1149640083312988,1.1067211627960205,1.1111111640930176,1.1080454587936401,0.0030657052993774414,0.28
2024/09/09,EUR_USD,1.1087212562561035,1.109139323234558,1.10349702835083,1.1087212562561035,1.1111111640930176,-0.0023899078369140625,-0.22
2024/09/10,EUR_USD,1.1037527322769165,1.1050333976745605,1.101624846458435,1.1037527322769165,1.1087212562561035,-0.004968523979187012,-0.45
2024/09/11,EUR_USD,1.1020983457565308,1.1054977178573608,1.100279450416565,1.1020983457565308,1.1037527322769165,-0.0016543865203857422,-0.15
2024/09/12,EUR_USD,1.1010911464691162,1.1047526597976685,1.1006548404693604,1.1010911464691162,1.1020983457565308,-0.0010071992874145508,-0.09
2024/09/13,EUR_USD,1.1077877283096313,1.1102476119995117,1.1073951721191406,1.1077877283096313,1.1010911464691162,0.006696581840515137,0.61
2024/09/16,EUR_USD,1.1088441610336304,1.1135361194610596,1.1087088584899902,1.1088441610336304,1.1077877283096313,0.0010564327239990234,0.1
2024/09/17,EUR_USD,1.1129536628723145,1.1146159172058105,1.1113086938858032,1.1129536628723145,1.1088441610336304,0.004109501838684082,0.37
2024/09/18,EUR_USD,1.1123099327087402,1.1140819787979126,1.110913634300232,1.1123099327087402,1.1129536628723145,-0.0006437301635742188,-0.06
2024/09/19,EUR_USD,1.1114816665649414,1.118067979812622,1.107051968574524,1.1114816665649414,1.1123099327087402,-0.0008282661437988281,-0.07
2024/09/20,EUR_USD,1.1161960363388062,1.1181679964065552,1.1137346029281616,1.1161960363388062,1.1114816665649414,0.004714369773864746,0.42
2024/09/23,EUR_USD,1.1160838603973389,1.1168192625045776,1.1084877252578735,1.1160838603973389,1.1161960363388062,-0.00011217594146728516,-0.01
2024/09/24,EUR_USD,1.1111727952957153,1.1163455247879028,1.1103955507278442,1.1111727952957153,1.1160838603973389,-0.004911065101623535,-0.44
2024/09/25,EUR_USD,1.1191190481185913,1.1212396621704102,1.1141688823699951,1.1191190481185913,1.1111727952957153,0.007946252822875977,0.72
2024/09/26,EUR_USD,1.1131023168563843,1.118956208229065,1.112681269645691,1.1131023168563843,1.1191190481185913,-0.006016731262207031,-0.54
2024/09/27,EUR_USD,1.117717981338501,1.1199839115142822,1.1126564741134644,1.117717981338501,1.1131023168563843,0.004615664482116699,0.41
2024/09/30,EUR_USD,1.1169815063476562,1.1208375692367554,1.1136106252670288,1.1169815063476562,1.117717981338501,-0.0007364749908447266,-0.07
2024/10/01,EUR_USD,1.113660216331482,1.1145787239074707,1.1061090230941772,1.113660216331482,1.1169815063476562,-0.0033212900161743164,-0.3
2024/10/02,EUR_USD,1.1063904762268066,1.108217477798462,1.1034117937088013,1.1063904762268066,1.113660216331482,-0.007269740104675293,-0.65
2024/10/03,EUR_USD,1.1048502922058105,1.1048502922058105,1.1009578704833984,1.1048502922058105,1.1063904762268066,-0.0015401840209960938,-0.14
2024/10/04,EUR_USD,1.103557825088501,1.1039965152740479,1.0956143140792847,1.103557825088501,1.1048502922058105,-0.0012924671173095703,-0.12
2024/10/07,EUR_USD,1.0974539518356323,1.0985027551651,1.095554232597351,1.0974539518356323,1.103557825088501,-0.006103873252868652,-0.55
